"DDLatitude"	"DDLongitude"	"OccurrenceTableName"	"OccurrenceID"	"Taxon"	"OccurrenceDate"	"Habitat"	"LocationName"	"LocationDetails"	"CoordinateUncertaintyDistance"	"CoordinateUncertaintyUnit"	"GeoreferenceRemarks"	"Country"	"StateProvince"	"EORank"	"Collector"	"PhenologyNotes"	"Notes"
"32.02777"	"-84.89470"	"MortonGapAnalysis_Quercus_arkanasana"	"246"	"Quercus arkansana"	1/1/1984 0:00:00		"Stewart"	"Stewart County; GA"			"NA"	"United States"	"Georgia"				
"31.79583"	"-84.85080"	"MortonGapAnalysis_Quercus_arkanasana"	"245"	"Quercus arkansana"	1/1/1984 0:00:00		"Randolph"	"Randolph County; GA"			"NA"	"United States"	"Georgia"				
"31.66222"	"-84.90270"	"MortonGapAnalysis_Quercus_arkanasana"	"244"	"Quercus arkansana"	1/1/1984 0:00:00		"Randolph"	"Randolph County; GA"			"NA"	"United States"	"Georgia"				
"31.65972"	"-84.88410"	"MortonGapAnalysis_Quercus_arkanasana"	"243"	"Quercus arkansana"	1/1/1984 0:00:00		"Randolph"	"Randolph County; GA"			"NA"	"United States"	"Georgia"				
"32.56325"	"-88.02723"	"GBIF_AttritionPoints_20220503"	"2429553608"	"Quercus arkansana"	10/5/2013 0:00:00			"Sumter County, AL, USA"	232.00	"m"		"US"	"Alabama"	"NA"	"Douglas Goldman"	"fruiting"	
"34.96067"	"-86.27334"	"GBIF_AttritionPoints_20220503"	"2423248766"	"Neviusia alabamensis"	4/14/2001 0:00:00			"United States"	28762.00	"m"		"US"	"Alabama"	"NA"	"Eric Soehren"	"flowering"	
"31.65055"	"-84.88050"	"MortonGapAnalysis_Quercus_arkanasana"	"242"	"Quercus arkansana"	1/1/1984 0:00:00		"Randolph"	"Randolph County; GA"			"NA"	"United States"	"Georgia"				
"35.91320"	"-79.05584"	"GBIF_AttritionPoints_20220503"	"2413151196"	"Neviusia alabamensis"	4/10/1962 0:00:00		"UNC campus, Chapel Hill"		1929.00	"m"		"US"	"North Carolina"	"NA"	"P.C. Baker"		
"31.65027"	"-84.91860"	"MortonGapAnalysis_Quercus_arkanasana"	"241"	"Quercus arkansana"	1/1/1984 0:00:00		"Randolph"	"Randolph County; GA"			"NA"	"United States"	"Georgia"				
"32.28388"	"-84.53830"	"MortonGapAnalysis_Quercus_arkanasana"	"240"	"Quercus arkansana"	1/1/1984 0:00:00		"Marion"	"Marion County; GA"			"NA"	"United States"	"Georgia"				
"32.31872"	"-84.66055"	"ExpeditionData_OccurrenceFormat"	"24"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"30.71440"	"-86.59799"	"MortonGapAnalysis_Quercus_arkanasana"	"24"	"Quercus arkansana"			"Okaloosa"	"NA"			"NA"	"United States"	"Florida"				
"32.26277"	"-84.55910"	"MortonGapAnalysis_Quercus_arkanasana"	"239"	"Quercus arkansana"	1/1/1984 0:00:00		"Marion"	"Marion County; GA"			"NA"	"United States"	"Georgia"				
"32.25833"	"-84.57330"	"MortonGapAnalysis_Quercus_arkanasana"	"238"	"Quercus arkansana"	1/1/1984 0:00:00		"Marion"	"Marion County; GA"			"NA"	"United States"	"Georgia"				
"31.48388"	"-84.94360"	"MortonGapAnalysis_Quercus_arkanasana"	"237"	"Quercus arkansana"	1/1/1984 0:00:00		"Early"	"Early County; GA"			"NA"	"United States"	"Georgia"				
"31.60777"	"-84.92630"	"MortonGapAnalysis_Quercus_arkanasana"	"236"	"Quercus arkansana"	1/1/1984 0:00:00		"Clay"	"Clay County; GA"			"NA"	"United States"	"Georgia"				
"32.26083"	"-84.65910"	"MortonGapAnalysis_Quercus_arkanasana"	"235"	"Quercus arkansana"	1/1/1984 0:00:00		"Chattahoochee"	"Chattahoochee/ Marion County; GA"			"NA"	"United States"	"Georgia"				
"30.78041"	"-86.11990"	"MortonGapAnalysis_Quercus_arkanasana"	"234"	"Quercus arkansana"	1/1/1984 0:00:00		"Walton"	"DeFuniak Springs; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"32.96716"	"-92.56113"	"MortonGapAnalysis_Quercus_arkanasana"	"233"	"Quercus arkansana"	1/1/1986 0:00:00		"NA"	"Sec. 22; T23N; R2W; Union County; Louisiana; USA"			"NA"	"United States"	"NA"				
"32.82935"	"-92.37560"	"MortonGapAnalysis_Quercus_arkanasana"	"232"	"Quercus arkansana"	1/1/1986 0:00:00		"NA"	"Union Parish; Louisiana; USA"			"NA"	"United States"	"NA"				
"32.96859"	"-92.56096"	"MortonGapAnalysis_Quercus_arkanasana"	"231"	"Quercus arkansana"	1/1/1986 0:00:00		"NA"	"Union; Louisana"			"NA"	"United States"	"NA"				
"30.78489"	"-86.17354"	"MortonGapAnalysis_Quercus_arkanasana"	"230"	"Quercus arkansana"	1/1/1986 0:00:00		"Walton"	"No managed area name given; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.62686"	"-86.42778"	"ExpeditionData_OccurrenceFormat"	"23"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"32.74475"	"-81.61758"	"MortonGapAnalysis_Quercus_arkanasana"	"23"	"Quercus arkansana"			"Screven"	"NA"			"NA"	"United States"	"Georgia"				
"32.92446"	"-92.54409"	"MortonGapAnalysis_Quercus_arkanasana"	"229"	"Quercus arkansana"	1/1/1988 0:00:00		"NA"	"Sec. 2; T22N; R2W; Union County; Louisiana; USA"			"NA"	"United States"	"NA"				
"32.98171"	"-92.56046"	"MortonGapAnalysis_Quercus_arkanasana"	"228"	"Quercus arkansana"	1/1/1988 0:00:00		"NA"	"Sec. 15; T23N; R2W; Union County; Louisiana; USA"			"NA"	"United States"	"NA"				
"35.91356"	"-79.04896"	"GBIF_AttritionPoints_20220503"	"2273370695"	"Neviusia alabamensis"	8/23/1950 0:00:00		"Arboretum, UNC"		100.00	"m"		"US"	"North Carolina"	"NA"	"Eller, J."		"UNC = University of North Carolina at Chapel Hill"
"30.55330"	"-86.59305"	"MortonGapAnalysis_Quercus_arkanasana"	"227"	"Quercus arkansana"	1/1/1988 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.49850"	"-86.61245"	"MortonGapAnalysis_Quercus_arkanasana"	"226"	"Quercus arkansana"	1/1/1988 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"32.37830"	"-85.25172"	"GBIF_AttritionPoints_20220503"	"2251849276"	"Quercus arkansana"	5/17/2019 0:00:00			"Seale, AL 36875, USA"	6.00	"m"		"US"	"Alabama"	"NA"	"Kristin A. Bakkegard"		
"33.67815"	"-93.16029"	"GBIF_AR_20230301"	"2251849001"	"Quercus arkansana"	5/16/2019 0:00:00			"Poison Springs State Park, Prescott, AR, US"	6.00	"m"		"US"	"Arkansas"	"NA"	"Devin Moon"		
"30.77955"	"-86.11920"	"MortonGapAnalysis_Quercus_arkanasana"	"225"	"Quercus arkansana"	1/1/1989 0:00:00		"Walton"	"De Funiak Springs; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.49910"	"-86.43325"	"MortonGapAnalysis_Quercus_arkanasana"	"224"	"Quercus arkansana"	1/1/1989 0:00:00		"Okaloosa"	"Fred Gannon Rocky Bayou State Park; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"32.34623"	"-84.67155"	"GBIF_AttritionPoints_20220503"	"2234546030"	"Quercus arkansana"	7/13/2001 0:00:00		"Quad: Glen Alta... Fort Benning, Arkansas Oak Unique Ecological Area. N end of Cpt G-5; Red Diamond Road."		500.00	"m"	"Coordinates approximate, +/- 500 meters east-west along road; [lat/long on original label]"	"US"	"Georgia"	"NA"	"Pyne, Milo Guthrie"	"sterile"	
"32.34623"	"-84.67155"	"GBIF_AttritionPoints_20220503"	"2234544611"	"Quercus arkansana"	7/13/2001 0:00:00		"Quad: Glen Alta... Fort Benning, Arkansas Oak Unique Ecological Area. N end of Cpt G-5; Red Diamond Road."		500.00	"m"	"Coordinates approximate, +/- 500 meters east-west along road; [lat/long on original label]"	"US"	"Georgia"	"NA"	"Pyne, Milo Guthrie"	"sterile"	
"35.91369"	"-79.04899"	"GBIF_AttritionPoints_20220503"	"2234399703"	"Neviusia alabamensis"	4/8/1942 0:00:00		"Along walk from bridge, Arboretum, U. N. C. [University of North Carolina at Chapel Hill] campus, Chapel Hill"		122.00	"m"	"= Coker Arboretum, University of North Carolina at Chapel Hill"	"US"	"North Carolina"	"NA"	"Wicker Knight, Eloise; Garwood, Marion; Stewart Radford, Laurie M."		
"35.91373"	"-79.04897"	"GBIF_AttritionPoints_20220503"	"2234398470"	"Neviusia alabamensis"	3/6/1974 0:00:00		"Cultivated in the Coker Arboretum. University of North Carolina at Chapel Hill."		122.00	"m"	"~ center of Coker Arboretum, University of North Carolina at Chapel Hill campus"	"US"	"North Carolina"	"NA"	"Boufford, David E."		
"31.77118"	"-84.94301"	"GBIF_AttritionPoints_20220503"	"2234391562"	"Quercus arkansana"	10/7/1995 0:00:00		"ca. 9 miles W of Cuthbert, in sandy woodlands S of Hwy 82"		3000.00	"m"		"US"	"Georgia"	"NA"	"Lance, Ronald W."		
"30.50362"	"-86.42728"	"GBIF_AttritionPoints_20220503"	"2234351217"	"Quercus arkansana"		"edge of wooded hill"	"Rocky Bayou State Recreation Area, edge of wooded hill just above lake, near bridge."		1000.00	"m"	"maps to Rocky Bayou State Recreation Area"	"US"	"Florida"	"NA"	"Lance, Ronald W."		
"31.77118"	"-84.94301"	"GBIF_AttritionPoints_20220503"	"2234349573"	"Quercus arkansana"	10/7/1995 0:00:00	"sandy woodlands"	"ca. 9 miles W of Cuthbert, in sandy woodlands S of Hwy 82"		3000.00	"m"	"maps to approximately 9 miles west of Cuthbert"	"US"	"Georgia"	"NA"	"Lance, Ronald W."		
"31.67294"	"-84.88909"	"GBIF_AttritionPoints_20220503"	"2234349503"	"Quercus arkansana"	9/27/2001 0:00:00		"SE of Coleman, along County Road 20 (Cemetery Road), 1.1 miles from junction with Hwy 160, vicinity of cemetery"		978.00	"m"	"= Coleman"	"US"	"Georgia"	"NA"	"Lance, Ronald W."		
"31.47156"	"-84.92548"	"GBIF_AttritionPoints_20220503"	"2234349488"	"Quercus arkansana"	9/20/1999 0:00:00		"Kolomoki State Park, woodland adjacent to museum"		2496.00	"m"	"= Kolomoki Mounds State Park"	"US"	"Georgia"	"NA"	"Lance, Ronald W."		
"32.30543"	"-84.77270"	"GBIF_AttritionPoints_20220503"	"2234349328"	"Quercus arkansana"	10/7/1995 0:00:00	"hilly forested lands"	"E of Cussetta [sic; Cusseta], S Hwy 26"		2107.00	"m"	"= Cusseta"	"US"	"Georgia"	"NA"	"Lance, Ronald W."		
"31.47156"	"-84.92548"	"GBIF_AttritionPoints_20220503"	"2234348996"	"Quercus arkansana"	9/20/1990 0:00:00	"woodland adjacent to museum"	"Kolomoki State Park"		2496.00	"m"	"= Kolomoki Mounds State Park"	"US"	"Georgia"	"NA"	"Lance, Ronald W."		
"31.47156"	"-84.92548"	"GBIF_AttritionPoints_20220503"	"2234348991"	"Quercus arkansana"		"Pruned tree on woods edge"	"Kolomoki Mounds State Park, woods behind the museum"		2000.00	"m"	"maps to Kolomoki Mounds State Park"	"US"	"Georgia"	"NA"	"Lance, Ronald W."		
"31.47156"	"-84.92548"	"GBIF_AttritionPoints_20220503"	"2234348895"	"Quercus arkansana"		"woods"	"Tree in woods behind museum, Kolomoki Mounds State Park"		3000.00	"m"	"maps to Kolomoki Mounds State Park"	"US"	"Georgia"	"NA"	"Lance, Ronald W."		
"33.61457"	"-93.81352"	"GBIF_AttritionPoints_20220503"	"2234348718"	"Quercus arkansana"	9/19/1923 0:00:00		"Fulton"		656.00	"m"	"= Fulton"	"US"	"Arkansas"	"NA"	"Ashe, William Willard"		
"33.61457"	"-93.81352"	"GBIF_AttritionPoints_20220503"	"2234347128"	"Quercus arkansana"	9/19/1923 0:00:00		"Fulton"		656.00	"m"	"= Fulton"	"US"	"Arkansas"	"NA"	"Ashe, William Willard"		
"30.54240"	"-86.47325"	"MortonGapAnalysis_Quercus_arkanasana"	"223"	"Quercus arkansana"	1/1/1989 0:00:00		"Okaloosa"	"Eglin Air Force Base; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"32.96667"	"-87.46667"	"MortonGapAnalysis_Quercus_arkanasana"	"222"	"Quercus arkansana"	1/1/1990 0:00:00		"Hale"	"Tuscaloosa; Alabama"			"NA"	"United States"	"Alabama"				
"32.97361"	"-87.47111"	"MortonGapAnalysis_Quercus_arkanasana"	"221"	"Quercus arkansana"	1/1/1990 0:00:00		"Hale"	"Hale County; Alabama"			"NA"	"United States"	"Alabama"				
"33.03404"	"-94.05263"	"MortonGapAnalysis_Quercus_arkanasana"	"220"	"Quercus arkansana"	1/1/1990 0:00:00		"Cass"	"TX77 1km W of LA State Line; Cass County; Texas; USA (assigned point based on site directions)"			"NA"	"United States"	"Texas"				
"33.01589"	"-87.12714"	"MortonGapAnalysis_Quercus_arkanasana"	"22"	"Quercus arkansana"			"Bibb"	"NA"			"NA"	"United States"	"Alabama"				
"30.62418"	"-86.42944"	"ExpeditionData_OccurrenceFormat"	"22"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"32.96600"	"-87.46600"	"MortonGapAnalysis_Quercus_arkanasana"	"219"	"Quercus arkansana"	1/1/1990 0:00:00		"Hale"	"Hale County; Alabama"			"NA"	"United States"	"Alabama"				
"30.52990"	"-86.47965"	"MortonGapAnalysis_Quercus_arkanasana"	"218"	"Quercus arkansana"	1/1/1991 0:00:00		"Okaloosa"	"No managed area name given; Oklaoosa County; Florida; USA"			"NA"	"United States"	"Florida"				
"31.62910"	"-85.22163"	"MortonGapAnalysis_Quercus_arkanasana"	"217"	"Quercus arkansana"	1/1/1991 0:00:00		"Henry"	"Henry County; Alabama"			"NA"	"United States"	"Alabama"				
"32.59719"	"-86.86967"	"MortonGapAnalysis_Quercus_arkanasana"	"216"	"Quercus arkansana"	1/1/1991 0:00:00		"Autauga"	"Autauga County; Alabama"			"NA"	"United States"	"Alabama"				
"30.68592"	"-86.36690"	"MortonGapAnalysis_Quercus_arkanasana"	"215"	"Quercus arkansana"	1/1/1992 0:00:00		"Walton"	"Wildcat Branch; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.73269"	"-86.24414"	"MortonGapAnalysis_Quercus_arkanasana"	"214"	"Quercus arkansana"	1/1/1992 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.69269"	"-86.36385"	"MortonGapAnalysis_Quercus_arkanasana"	"213"	"Quercus arkansana"	1/1/1992 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.67599"	"-86.36135"	"MortonGapAnalysis_Quercus_arkanasana"	"212"	"Quercus arkansana"	1/1/1992 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.97064"	"-94.06673"	"Miscellaneous"	"211"	"Quercus arkansana"			"Mercer Botanic Center"		0.00			"United States"	"Texas"		"Jacob Martin"		" Martin 103. site 8(collection trip) - the road just after road 2800 splits off to road 89.  Hundred meters after the road forks. Left hand side of the road, right on the fence line. Across from equal large Q. arkansana. Acorns obsereved and collected."
"30.63299"	"-86.38495"	"MortonGapAnalysis_Quercus_arkanasana"	"211"	"Quercus arkansana"	1/1/1992 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.56080"	"-86.36495"	"MortonGapAnalysis_Quercus_arkanasana"	"210"	"Quercus arkansana"	1/1/1992 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.96501"	"-94.05918"	"Miscellaneous"	"210"	"Quercus arkansana"			"Road 2800"		0.00			"United States"	"Texas"		"Jacob Martin"		"site 7-on road 2800 a mile beofer splits off to road 89.  left hand side of the road.  On edge on the tree line. Near private property."
"30.55494"	"-86.49057"	"ExpeditionData_OccurrenceFormat"	"21"	"Quercus arkansana"	1/1/2017 0:00:00	": Notes: "				"m"					", "		"Keyword: 2017 APGA Grant Trips, Accession Number: ,  Collection Number:; ; "
"31.46500"	"-88.25444"	"MortonGapAnalysis_Quercus_arkanasana"	"21"	"Quercus arkansana"			"Washington"	"NA"			"NA"	"United States"	"Alabama"				
"30.97031"	"-94.06637"	"Miscellaneous"	"209"	"Quercus arkansana"			"Mercer Botanic Center"		0.00			"United States"	"Texas"		"Jacob Martin"		"Martin 97. site 6-the road just after road 2800 splits off to road 89.  Hundred meters after the road forks. Right hand side of the road.  On the powerline high line. Shows possibility of hybridization with Quercus nigra. Near neighboring fence line on the right side of the highline."
"30.55490"	"-86.37025"	"MortonGapAnalysis_Quercus_arkanasana"	"209"	"Quercus arkansana"	1/1/1992 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"35.12641"	"-92.54406"	"ExpeditionData_OccurrenceFormat"	"208"	"Neviusia alabamensis"	5/4/2022 15:11:11	"Rocky Bluff: Notes: clonal group extending along a single ridge shelf 25 m x 2 m in part shade under junipers. 3 patches on shelf"	"Cadron Creek, NE of Conway"	"Bluff above N bank of Cadron Creek, take railroad track W of Old Hwy 64, and follow bluff ridge in"	0.73	"m"		"USA"	"Arkansas"		"Chauncey, Jared, Dan Schachner"	"post flowering"	"Keyword: APGA USFS Spring 2022, Accession Number: ,  Collection Number:188; Clonal shrub colonies, arching shrubs to 6'. New stems reddish, newer woody stems redddish brown. Flowers past peak, stamens dried and brown.; "
"30.53630"	"-86.20074"	"MortonGapAnalysis_Quercus_arkanasana"	"208"	"Quercus arkansana"	1/1/1992 0:00:00		"Walton"	"Eglin Air Force Base; Walton County; Florida; USA"			"NA"	"United States"	"Florida"				
"30.97050"	"-94.06638"	"Miscellaneous"	"208"	"Quercus arkansana"			"Mercer Botanic Center"		0.00			"United States"	"Texas"		"Jacob Martin"		"Martin 96 & Martin 104. site 5-the road just after road 2800 splits off to road 89.  Hundred meters after the road forks. Right hand side of the road.  Near powerline high line. Shows possibility of hybridization with Quercus marilandica. Largest tree in the area."
"35.12688"	"-92.54320"	"USSpecimens_Tropicos_20230223"	"207757"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Habitat: Woodland, forest and other wooded land: Mixed deciduous and coniferous woodland; Notes on Habitat and Soil: Rocky slope on bluff."		"Arkansas, Conway, Cadron Creek; Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in.;"				"United States"	"Arkansas"		"Dan Maurer, Jared Chauncey & Dee Van Huss"		
"35.12688"	"-92.54320"	"USSpecimens_Tropicos_20230223"	"207756"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Habitat: Woodland, forest and other wooded land: Mixed deciduous and coniferous woodland; Notes on Habitat and Soil: Rocky slope on bluff."		"Arkansas, Conway, Cadron Creek; Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in.;"				"United States"	"Arkansas"		"Dan Maurer, Jared Chauncey & Dee Van Huss"		
"35.12688"	"-92.54320"	"USSpecimens_Tropicos_20230223"	"207755"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Habitat: Woodland, forest and other wooded land: Mixed deciduous and coniferous woodland; Notes on Habitat and Soil: Rocky slope on bluff."		"Arkansas, Conway, Cadron Creek; Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in.;"				"United States"	"Arkansas"		"Dan Maurer, Jared Chauncey & Dee Van Huss"		
"35.12688"	"-92.54320"	"USSpecimens_Tropicos_20230223"	"207754"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Habitat: Woodland, forest and other wooded land: Mixed deciduous and coniferous woodland; Notes on Habitat and Soil: Rocky slope on bluff."		"Arkansas, Conway, Cadron Creek; Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in.;"				"United States"	"Arkansas"		"Dan Maurer, Jared Chauncey & Dee Van Huss"		
"35.12688"	"-92.54320"	"USSpecimens_Tropicos_20230223"	"207753"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Habitat: Woodland, forest and other wooded land: Mixed deciduous and coniferous woodland; Notes on Habitat and Soil: Rocky slope on bluff."		"Arkansas, Conway, Cadron Creek; Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in.;"				"United States"	"Arkansas"		"Dan Maurer, Jared Chauncey & Dee Van Huss"		
"35.12688"	"-92.54320"	"USSpecimens_Tropicos_20230223"	"207752"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Habitat: Woodland, forest and other wooded land: Mixed deciduous and coniferous woodland; Notes on Habitat and Soil: Rocky slope on bluff."		"Arkansas, Conway, Cadron Creek; Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in.;"				"United States"	"Arkansas"		"Dan Maurer, Jared Chauncey & Dee Van Huss"		
"35.12688"	"-92.54320"	"USSpecimens_Tropicos_20230223"	"207751"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Habitat: Woodland, forest and other wooded land: Mixed deciduous and coniferous woodland; Notes on Habitat and Soil: Rocky slope on bluff."		"Arkansas, Conway, Cadron Creek; Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in.;"				"United States"	"Arkansas"		"Dan Maurer, Jared Chauncey & Dee Van Huss"		
"35.12688"	"-92.54320"	"USSpecimens_Tropicos_20230223"	"207750"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Habitat: Woodland, forest and other wooded land: Mixed deciduous and coniferous woodland; Notes on Habitat and Soil: Rocky slope on bluff."		"Arkansas, Conway, Cadron Creek; Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in.;"				"United States"	"Arkansas"		"Dan Maurer, Jared Chauncey & Dee Van Huss"		
"35.12688"	"-92.54320"	"USSpecimens_Tropicos_20230223"	"207749"	"Neviusia alabamensis"	8/29/2022 0:00:00	"Habitat: Woodland, forest and other wooded land: Mixed deciduous and coniferous woodland; Notes on Habitat and Soil: Rocky slope on bluff."		"Arkansas, Conway, Cadron Creek; Bluff above N bank of Cadron Creek, take railroad down or drive down Canal Rd for better access. Get blessings from the mayor of Menifee to do so as the gate is usually locked. Off Old Hwy 64. Follow bluff in.;"				"United States"	"Arkansas"		"Dan Maurer, Jared Chauncey & Dee Van Huss"		
